Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Media
2563551402,"Jul 26, 2019, 12:03:07 AM",Decision Ride: 35 or 50 mi in the Buffalo Classic?🤷🏼‍♀️,Ride,,6661,33.61,,,false,,,activities/2563551402.gpx,0.0,,6661.0,6493.0,33610.80078125,11.600000381469727,,222.18276977539062,,1551.199951171875,1635.0,12.100000381469727,0.00029752342379651964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1BD8F450-2678-4A44-9DBF-CBA3F81E469F.jpg
2567399930,"Jul 27, 2019, 12:48:03 PM",For the Panclogs ,Ride,"",6524,32.48,,,false,,,activities/2567399930.json,0.0,,6524.0,5778.0,32480.599609375,12.199999809265137,,251.96971130371094,,1556.0999755859375,1731.800048828125,11.5,0.00184725655708462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/A2F42968-179E-4196-9E84-54DF5CD904CA.jpg
2570684284,"Jul 28, 2019, 10:48:39 AM",Quandary - First Fourteener!!,Hike,"",15893,10.98,,,false,,,activities/2570684284.gpx,0.0,,15893.0,12368.0,10986.900390625,2.0,,1018.6937255859375,,3324.60009765625,4344.7998046875,45.70000076293945,0.034586645662784576,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/544978D9-98DA-4534-85CB-6ADE26709340.jpg|media/A1102832-DB8A-47CC-B264-D885E3799FB6.jpg|media/5D051B19-0231-4DA6-B9DF-CA075127D74B.jpg|media/C3B18908-72C1-42AB-BA74-B8EA012F55AE.jpg|media/C1457178-BC1C-458E-B8F7-13E9875F0EA9.jpg|media/07B1E1CE-EA65-4875-BBCB-2EDC13FC4ED3.jpg|media/09B6190C-055A-4106-9989-2D0F0709F43F.jpg
2578409126,"Jul 31, 2019, 12:39:03 PM",Lots of sniff breaks but we beat the heat!,Run,,1723,3.72,,,false,,,activities/2578409126.gpx,0.0,,1723.0,1232.0,3721.60009765625,4.0,,29.811235427856445,,1585.800048828125,1601.0,13.600000381469727,-0.061801373958587646,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/4A4EA656-D402-45BC-A4BA-93FD236074ED.jpg
2584964825,"Aug 2, 2019, 4:51:00 PM",My audiobook was super boring. But I still made it 😎,Ride,"",9849,35.95,,,false,,,activities/2584964825.gpx,0.0,,9849.0,5553.0,35949.8984375,18.299999237060547,,304.9462890625,,1595.5999755859375,1710.699951171875,8.699999809265137,-0.0002781648945529014,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/406D861F-3F2B-4D65-8FC8-6D37C2847034.jpg
2587171758,"Aug 3, 2019, 1:18:49 PM",Morning on West Ridge! ,Hike,,5182,5.47,,,false,,,activities/2587171758.gpx,,,5182.0,4549.0,5469.39990234375,2.0999999046325684,,149.78750610351562,,2316.699951171875,2395.39990234375,36.599998474121094,-0.012798478826880455,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/79AFC9B3-D10D-48CB-A880-2D1193B13ACD.jpg|media/EFE6D51A-247B-4D0A-885E-498E9650A5D8.jpg|media/36A78044-2EE9-4475-AD0B-3682AC0EE710.jpg
2602568704,"Aug 8, 2019, 2:23:43 PM",Half of the Family Hike!,Hike,,11679,5.03,,,false,,,activities/2602568704.gpx,,,11679.0,5887.0,5032.39990234375,2.700000047683716,,620.811279296875,,1748.199951171875,2373.300048828125,45.400001525878906,10.253557205200195,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/102719E3-090C-4574-9047-6DC979DD870D.jpg|media/81687037-F2AF-4DF6-AD65-02F8E0BF85F9.jpg|media/DB7B87BC-1918-4A0C-A250-598A4D6BC31A.jpg|media/0A97AE24-FF51-421C-86E6-DFA992691567.jpg|media/647C1A09-13D4-4949-9C7D-49DA62F271D7.jpg|media/86F49A21-AC13-4CE1-971E-C281A8DFB433.jpg|media/BBF0DCDB-6810-432B-842E-2E4371F97FFB.jpg
2642826974,"Aug 22, 2019, 11:45:49 PM",Proud that 25 y/o KG can be content with distances & times that would make 20 y/o KG cringe ,Run,,991,2.44,,,false,,,activities/2642826974.gpx,0.0,,991.0,813.0,2442.60009765625,4.699999809265137,,108.63127899169922,,1750.0999755859375,1863.0999755859375,49.70000076293945,0.7410136461257935,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/29204F11-9DFA-4EEE-B9B8-9DECD63BD341.jpg
2654732546,"Aug 27, 2019, 12:28:21 AM","A little jogging, a little sprinting, a little peeing on the bushes (@Polly)",Run,"",561,1.61,,,false,,,activities/2654732546.json,0.0,,561.0,543.0,1610.5999755859375,5.0,,4.50205135345459,,1599.0,1603.800048828125,4.0,0.09934186190366745,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2657449219,"Aug 27, 2019, 10:25:28 PM","Same ride, different views (because Cale got a new shirt)",Ride,,2416,14.22,,,false,,,activities/2657449219.gpx,0.0,,2416.0,2227.0,14223.099609375,11.300000190734863,,84.72086334228516,,1556.0999755859375,1632.4000244140625,9.199999809265137,-0.2791233956813812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/904FF2A7-06D5-4959-9E2B-AB824277D78F.jpg
2663017036,"Aug 29, 2019, 8:30:02 PM",(Relatively) Flat route and pavement ftw 🙌🙌,Run,,2420,7.70,,,false,,,activities/2663017036.gpx,0.0,,2420.0,2384.0,7706.5,4.300000190734863,,38.14645004272461,,1600.0,1630.5,11.5,0.0012976059224456549,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/014F38ED-C9A6-4A00-BD7F-37EC8B070712.jpg|media/9C376B4A-EFBC-45CC-981B-27E395D4BE32.jpg
2721096389,"Sep 18, 2019, 11:30:57 PM",Perfect Fall Weather + Perfect Ride with Friends = Perfect Day ,Ride,"",5746,24.48,,,false,,,activities/2721096389.gpx,0.0,,5746.0,4847.0,24482.80078125,9.699999809265137,,188.8022918701172,,1591.0999755859375,1657.800048828125,13.0,0.011436600238084793,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/EA562DEF-B3C4-490A-9D05-907651AB5894.jpg|media/CE3E90F5-CDE1-4091-B99B-2760AAB89B5E.jpg
2738859673,"Sep 25, 2019, 1:58:49 PM",New Route 2 Wurk,Ride,,2881,18.29,,,false,,,activities/2738859673.gpx,0.0,,2881.0,2779.0,18296.599609375,16.100000381469727,,148.9862518310547,,1595.5999755859375,1710.699951171875,10.600000381469727,0.011477542109787464,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2739834510,"Sep 25, 2019, 8:12:32 PM",Remembering why I always “forget” to commute by bike,Ride,,3082,18.62,,,false,,,activities/2739834510.gpx,0.0,,3082.0,3059.0,18628.900390625,15.100000381469727,,149.65187072753906,,1595.5999755859375,1710.699951171875,10.899999618530273,-0.011809607967734337,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2776827773,"Oct 9, 2019, 11:33:53 PM",Crazy winds and great conversation,Ride,,3206,10.83,,,false,,,activities/2776827773.gpx,0.0,,3206.0,2316.0,10830.0,8.199999809265137,,77.66255187988281,,1586.0999755859375,1632.5999755859375,8.300000190734863,0.0009233610471710563,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2800822854,"Oct 19, 2019, 2:57:54 PM","Motivation provided by KG, resistance provided by Polly.",Run,"",979,2.38,,,false,,,activities/2800822854.gpx,0.0,,979.0,875.0,2388.5,4.300000190734863,,14.424107551574707,,1583.9000244140625,1600.4000244140625,8.0,-0.07536110281944275,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/F1FE249F-E783-492D-8D26-E4AE1577952C.jpg
2818269586,"Oct 26, 2019, 1:46:52 PM",Chasing away the hangovers 🥂,Run,,704,1.80,,,false,,,activities/2818269586.gpx,0.0,,704.0,691.0,1804.199951171875,3.5999999046325684,,20.496538162231445,,143.10000610351562,165.3000030517578,9.0,-0.2660458981990814,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/297BC9EF-5D3B-4448-9687-4A3EB7E86F94.jpg
2833233984,"Nov 1, 2019, 1:44:58 PM",First winter commute!!,Ride,20 degrees. Toes were frozen! I overheated like a fatboy on the hills. Also hit school traffic. Should charge my lights and leave a little earlier next time! And there SHOULD be a next time because I need to do more cardio.,3077,16.38,,,true,,,activities/2833233984.gpx,0.0,,3077.0,2962.0,16386.30078125,14.300000190734863,,140.99278259277344,,1595.5999755859375,1710.699951171875,11.399999618530273,0.012815583497285843,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/795A7DDE-EDAB-42D5-AD86-265FD4763F27.jpg|media/06EB9E02-72AD-492F-93E2-853E6AE35F6B.jpg
2833894033,"Nov 1, 2019, 8:01:03 PM",Commute Home,Ride,"Warmed up to 37 degrees and I was better prepared for the weather. Had two pork chops and a Twix for lunch to prepare for the ride. Got the meat sweats and a hangover. Made the mistake of riding down a muddy, snowy gravel path. Got real dirty but didn’t fall 🙌",3517,17.46,,,false,,,activities/2833894033.gpx,0.0,,3517.0,3444.0,17462.69921875,14.800000190734863,,142.83563232421875,,1595.5999755859375,1710.699951171875,8.0,-0.012025631964206696,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2841626494,"Nov 4, 2019, 11:15:49 PM",Warming Up to Warm Up ,Run,Had to stop a few times while Polly pretended he was going to poop. Had to stop a few more times when Cale pretended he was going to poop.,1298,3.53,,,false,,,activities/2841626494.gpx,0.0,,1298.0,1198.0,3537.699951171875,6.0,,23.502288818359375,,1556.0999755859375,1569.4000244140625,9.5,-0.002826695330440998,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/149FD640-4362-438D-B1B0-5CBD243B6DDE.jpg|media/05594487-194E-46BE-ADF3-56A8F61F5DC4.jpg|media/04017DE2-7799-45E3-95E4-1F72947547EA.jpg
2845663064,"Nov 6, 2019, 2:41:18 PM",This is life now 😎,Ride,,3278,17.45,,,false,,,activities/2845663064.gpx,0.0,,3278.0,2924.0,17456.099609375,15.800000190734863,,143.3926239013672,,1595.5999755859375,1710.699951171875,12.100000381469727,0.011457312852144241,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2850081270,"Nov 8, 2019, 2:44:59 PM",Pants were falling down but I didn’t bother to pull them up,Ride,,2794,16.74,,,false,,,activities/2850081270.gpx,0.0,,2794.0,2682.0,16747.599609375,15.100000381469727,,143.26806640625,,1595.5999755859375,1710.699951171875,12.899999618530273,0.011942009441554546,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2857622479,"Nov 11, 2019, 2:42:22 PM",Frozen Toes,Ride,Toes were super numb! Also it was wet and slushy because of the snow and warm roads. Need to get a better sock plan when it’s less than 20 degrees out.,3261,16.75,,,false,,,activities/2857622479.gpx,0.0,,3261.0,3061.0,16749.80078125,13.0,,143.4444122314453,,1595.5999755859375,1710.699951171875,9.899999618530273,0.012537463568150997,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2860009827,"Nov 12, 2019, 3:46:02 PM",Warmer socks and dry roads yeaaaa boiiii,Ride,,2831,16.65,,,false,,,activities/2860009827.gpx,0.0,,2831.0,2697.0,16658.400390625,16.0,,142.6322021484375,,1595.5999755859375,1710.699951171875,10.300000190734863,0.013206550851464272,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2860892729,"Nov 12, 2019, 10:28:29 PM",Double bike dayyyyy,Ride,,2800,17.07,,,false,,,activities/2860892729.gpx,0.0,,2800.0,2762.0,17078.099609375,16.0,,142.59483337402344,,1595.5999755859375,1710.699951171875,10.300000190734863,-0.0076120877638459206,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2864478779,"Nov 14, 2019, 2:40:23 PM",Migraine Gone at Last!,Ride,,2866,16.72,,,false,,,activities/2864478779.gpx,0.0,,2866.0,2721.0,16719.900390625,17.100000381469727,,141.791015625,,1592.800048828125,1710.699951171875,14.199999809265137,0.014354152604937553,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2866626865,"Nov 15, 2019, 2:45:22 PM",Fridayyyy,Ride,,3033,16.76,,,false,,,activities/2866626865.gpx,0.0,,3033.0,2888.0,16765.0,15.600000381469727,,144.1044464111328,,1595.5999755859375,1710.699951171875,9.899999618530273,0.008947211317718029,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2872475168,"Nov 17, 2019, 5:04:39 PM",Saint Louis Creek Hike,Hike,"",7295,7.80,,,false,,,activities/2872475168.json,0.0,,7295.0,6373.0,7806.2001953125,2.0,1.2248862981796265,72.66666412353516,,2684.60009765625,2757.699951171875,7.0,0.026901694014668465,,,,,,,,,0.0,,,,,,,,,3.0,,,,,0.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/60CAB739-84D7-4FDE-9E22-A93115293EB5.jpg|media/B3F0D912-D874-47ED-8213-F6D11284E1B4.jpg
2874022700,"Nov 18, 2019, 2:43:45 PM",Super windy! Durag didn’t do it for me ,Ride,,3258,16.79,,,false,,,activities/2874022700.gpx,0.0,,3258.0,3120.0,16796.599609375,14.399999618530273,5.383525848388672,143.23960876464844,,1595.5999755859375,1710.699951171875,10.199999809265137,0.012502530589699745,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2877538965,"Nov 19, 2019, 11:28:10 PM",Reverse Ride,Ride,,2960,17.90,,,false,,,activities/2877538965.gpx,0.0,,2960.0,2770.0,17901.599609375,16.299999237060547,6.462671279907227,132.66445922851562,,1591.9000244140625,1710.699951171875,8.100000381469727,-0.1776377558708191,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2878767573,"Nov 20, 2019, 2:16:36 PM",I need to get a rack for my bag!,Ride,,2695,16.49,,,false,,,activities/2878767573.gpx,0.0,,2695.0,2630.0,16489.599609375,16.899999618530273,6.269809722900391,143.1931915283203,,1595.5999755859375,1710.699951171875,10.100000381469727,0.009703085757791996,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2881116197,"Nov 21, 2019, 2:30:55 PM",Got the brain sweats on the uphills and the brain freezes on the downhills,Ride,,3101,16.52,,,false,,,activities/2881116197.gpx,0.0,,3101.0,2905.0,16523.599609375,15.600000381469727,5.687986373901367,143.28919982910156,,1595.5999755859375,1710.699951171875,12.800000190734863,0.01210390031337738,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2886394720,"Nov 23, 2019, 9:54:28 PM",Loose Puppers without Collar becomes Polly’s new bff ,Run,"",1037,2.43,,,false,,,activities/2886394720.gpx,0.0,,1037.0,847.0,2429.300048828125,4.400000095367432,2.8681228160858154,21.831317901611328,,1578.0999755859375,1600.5,5.0,-0.004116412252187729,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/6D7FE0B3-E0C3-42BC-947C-24B5776B9456.jpg
2890629517,"Nov 25, 2019, 3:30:41 PM",Gotta figure out the new bags!,Ride,,3901,19.67,,,false,,,activities/2890629517.gpx,0.0,,3901.0,3362.0,19678.099609375,15.100000381469727,5.85309362411499,163.82525634765625,,1595.5999755859375,1710.699951171875,9.899999618530273,0.008130866102874279,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2897515702,"Nov 28, 2019, 3:53:41 PM",Family Furballs,Run,,1303,3.02,,,false,,,activities/2897515702.gpx,0.0,,1303.0,1100.0,3028.5,4.300000190734863,2.7531819343566895,36.43241882324219,,7.599999904632568,33.29999923706055,9.199999809265137,0.08254911750555038,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/C09B0909-201E-42B0-8A97-A4677585944D.jpg|media/E720B661-2A94-4C9D-A577-A8F4B5BC9A1C.jpg|media/49FD1B85-A1B3-4BE2-811D-81C7A3C2D000.jpg|media/B78BBED1-2D52-482A-B83F-BA768EF5C367.jpg
2901980047,"Nov 30, 2019, 3:28:16 PM",No furballs today,Run,,1595,4.17,,,false,,,activities/2901980047.gpx,0.0,,1595.0,1496.0,4172.7001953125,5.800000190734863,2.7892379760742188,14.068181991577148,,0.8999999761581421,16.299999237060547,5.400000095367432,0.00718958955258131,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/E30B415C-12DB-4467-AB3E-98A1C99C0AEA.jpg|media/47F67DB4-6FE1-4E2E-953F-D1C7108AD9CF.jpg|media/EE97F646-DC23-4083-BFEF-7B9B4BC45844.jpg|media/06326519-44BA-477B-837F-C27ED2BFB120.jpg
2906957392,"Dec 2, 2019, 7:56:37 PM",Souper wet and slushy. Home 2 Best Buy ,Ride,,3089,18.36,,,false,,,activities/2906957392.gpx,0.0,,3089.0,3053.0,18360.19921875,14.899999618530273,6.013822555541992,157.2577362060547,,1595.5999755859375,1710.699951171875,10.100000381469727,0.035947319120168686,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2908702783,"Dec 3, 2019, 4:12:15 PM",A little less slush ,Ride,,3098,16.35,,,false,,,activities/2908702783.gpx,0.0,,3098.0,2925.0,16358.900390625,13.399999618530273,5.5927863121032715,144.08016967773438,,1595.5999755859375,1710.699951171875,10.100000381469727,0.01283704861998558,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2910864330,"Dec 4, 2019, 2:42:51 PM",Super icy wahhhhh,Ride,,3064,16.29,,,false,,,activities/2910864330.gpx,0.0,,3064.0,2995.0,16298.2998046875,15.399999618530273,5.441836357116699,142.52847290039062,,1595.5999755859375,1710.699951171875,12.399999618530273,0.0049084872007369995,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
